fingerprint,mean_bw
Miniworld CE035C7946CEE68425CD2358E620E408A9C823FD,5267.805214240705
snap277 539B831E3286981423299F92D1ABE66D23BABC0E,5265.825378071834
VccineEffort 99D56885FD9160FBA33A6468BA1134B60837DC21,5262.813169502205
Unnamed E6A8AB530BD29919BC275C2ADD7B3CBB381C1AC4,5251.998345935727
A1RUREADY BC6C96E47C46C8D49653B2E23D9A2EA617C82B6D,5250.911940768746
Nusswurst 8CF023D7DD88C7143552E94C692B90340FDCFCD4,5248.859798361688
KagamineLenAkari CC09DFB016081AD50686DAC96440BB2D6F343251,5247.48259294266
treebark 294811A305530DD80631C2AE0F48753A836698A0,5246.667769376181
Theutus A5DC3EACCF8BB4075C50860E8BFD64E03C2B8839,5243.341209829867
RunningOnFumes1 C6B1DE0E0FDC00080ABAB4F0780F356885C9BB82,5236.839161940769
NeulandSchlandnet2 F15A843474DE203D51D3C4440C213B698C22FA9F,5230.901071203529
Unnamed D05D7CF4E8E24358D09F759B316500B655E1E130,5230.30734089477
BringMeToLife 0E29F471AAF4C63A78DF9427E4BE367942A4F064,5229.577583490864
ZEN6 795B2ECEE5A28AFA95937BA41E421A75A8BDABF7,5229.576953371141
agrajag 98EF3981F766F9F87D7C399E6DD0FFC3867711AF,5218.015437933208
Unnamed 970CE6B17927F083ABF157E9BFA305FD39E062E5,5217.6661940768745
SpeetestPi3b 2A774267C65C1C24DFA5B273E7A0C63C06BB8453,5217.142170762445
HexFromHEMEuropa DCAA1CED7183B561D18CF580BE9933BD9168D101,5213.585853812224
relay34 FD4CD876A4A1DD4BEB0DCCAEE2ED87904A68951D,5212.829473850032
Unnamed 5B6BAF38C248E6AB8A190D61C233A2A2129B023B,5208.234640831758
torNodeCom2 8B1263563B5E0FB7CBFEACFD504B0BC79759CABE,5206.943919344675
Unnamed CF77D56681B9271B92E1B5AC1DFACE4A91A5129B,5205.114996849401
Unnamed F25E48B599DEA9E3502D6DA048716ADB9C2740CD,5202.883664146188
Unnamed 4B004A4A9EA5BA2ECCD4D1CD19452CC2D6D1E8E8,5200.8754725897925
Unnamed 721C50D85B13BDC64FBA3CBED008802017485751,5198.853103339635
lamomieauguste 0C6CA58153400FA077EABB14773E36FD61BF0D75,5195.309073724008
Unnamed 1141E369B54D5C9F5E0141EC966BE4C8785489BC,5193.869013862633
BienwaldKA02 A53569CB333E9895A44954700CC07D2135801518,5193.739839319471
Unnamed CCB264980B0E149871F1297592752247012C8274,5192.843730308759
ToeClipper703 723E9B29DF0357E19B2D1C86B86A0165335BFAA9,5192.360664776307
ipunchsharks 75FE5236E67FFA4A44C1152C35EAB36360E4D7DF,5184.725110270951
zizizi E8C80BE6CA6E90CFFA941027668539EBDCE4EF1A,5181.047101449275
snap277 EC16D5C1685E4E5EA3944FDEAC09E53A29A1067F,5181.035050409578
recklessbolter 672A56A583C658372E63ACEB43E7F791C2819548,5180.867596093258
wingedgods 4B36AB482A9CE84F8DFC880C8A69715EEFC84386,5180.523787019534
k21hermes D01956B555BA59D422D994D41AC9634183974597,5179.397526780088
Unnamed 65932EF83271B1A356C2BAD45B0F1E9B277C22AB,5178.260554505357
wheat CD2AA6ABEFEDAE5E3869F7AC4EFD4C9D7162ED87,5178.236609955891
storm 2BA2C8E96B2590E1072AECE2BDB5C48921BF8510,5178.213216761184
Unnamed EA85428F224ECADC18B847A0E80DB251A8D6664B,5174.714792060492
montserrat 64B05F9A2122B5DB4ADCB0E6F083193F3170A902,5173.682892249528
winR 8A57929CBB5DBC30A368F737067746476903F4EB,5171.734404536862
rawpower E00A55B52B7C933E715E30A892E1B27C7CC87EFF,5171.140280403276
Unnamed 503FCA0040D4701CED8078F0A38C3BFD4DB33CCE,5167.969754253308
Unnamed 06C49BE8A7E88A0207D4D737749DCF38B9C5F877,5161.66186200378
VTR BE657D5F257B89A16A2730DA6363443BB20F2D24,5161.582781978575
Asakusa 657D2F4DD76D1BA7877EB2F1742ED9898EB04629,5161.239445494643
snap277 5D3EB2AEF4F77D0C268C830B53AB8838F494FB95,5154.616965973536
lumiRelay 9EA65D1BB607ADA4B9A6B2A58BAA2C960DF8BDEA,5154.295919974795
Andrewlev77 FCFF9A013232E3F2C253D876EDA6581D1704E7E0,5152.610192186516
SaltiRelayVPS 3667ED582D55A56E707AD7A14990774C87BA72BC,5150.571754883428
iridium A8A46E5FF7B928303BCF158112CF7E8EDBB278C1,5150.456285444235
Unnamed 944F1F9F79D43E9E489F43F3FE0ACA2C12BAD430,5148.503938248266
BungeeNet1 ED4325A6DB8D579CFF70F5A5630FD368464B0D64,5148.298519218652
Unnamed F784AE7A0252F2A2215F370349736F77B43E5BE2,5144.487082545684
Unnamed 96131A0352D81283111B63BDC4270C228F90CC5F,5144.194391934466
ECHELON 8EB7FB191091F7BF85965A7E801BD3625FBE832D,5142.327898550726
lilm00 57F1B5F9ADF8E0B089246E27626A52F30DC310F8,5137.045368620039
PeachEm 27D668BFB3839D8C6E36193FFC3DF4DD6D79B513,5136.017328292375
Unnamed 740E4C4842E4C190DFEC278EC1FD754FD261A864,5129.295683679899
PhantomFreak C0833D395E81F19EC5F3BBC60D89470BE2F15199,5128.319706994329
BraveLuxor CFD34B1E1C4FE1363C39169D65389CF3856810B1,5120.504017013232
Torben 641CF0ACEDBB9EDC677CC6DB2C31872609AA21E1,5120.249527410208
z81zq1rzvi23 61025436052CDF38B09586BE84423945ADB63AF7,5118.254917184265
Unnamed FC6563CE3F040866C4088C89C81EE4D811F86AC7,5114.77859168242
Spica EF6BBB928C3BA5320145919D01D63AC5098F2BC9,5114.660916824197
bassblitzed 29A71C82476708936732AFCABE28C895C13FDC76,5113.102079395086
ryanfragdev 1B6B37BAE2607E2B6C81685A23556EB7CFB9961C,5111.935649023316
0x616e6f6e BBAD321D682C6ADA699CD083269CFB5FB71CDEE0,5111.790327662256
Anthemisto 02601F4BD5FA081797E9E46698EA13062A22A3BD,5109.873188405798
Unnamed DFA40306BEA6EAF28CEF4AFED473A2877A90F9B5,5109.410207939508
WindowToTheWorld CE554754E245F73D0775B4C792296DDAE16E2286,5105.534105229994
mytorboxrelay D33E5472E6710F046F4500B6F367A2662381D4FF,5101.026622558287
ContinuumRelay 8DBEF8D824437770261B4C7453F2815DB7FC9165,5100.919423440454
gpeduzzi3 62CF4982747BFDE3C0395A3894554BD8DC3C5D92,5093.458490863262
RasBifrost 88C615AC5F9591BFD48DB578B252B89A72F5C3AB,5093.458333333334
LapTor 8A7F6489F82D564CB1EAD6A6762402696FCFF859,5093.07459042218
relayzy1 C8E22E2718FA9166378F8727054B04E10BAE8FBC,5092.070888468809
torette 304B631B1BC51705DAE7BAF566487AFE25807380,5089.860428481412
Unnamed 2192D8C2518B4D723CA0620D8C3EA8010C94EE63,5089.1897448015125
ten08 03E3188563CAC303723D56DADFAC706682422202,5088.84065847511
snap278 37884F856BF5E04FFB2EE8FE35A74ACD6E4E2BBF,5086.520163831128
TorVXNDbhs2 A3407CC403CF39DFA40ED9E1D14A8B54431F6104,5086.43588531821
smaug 83B48E68C31C13AA12E2A9F9C1CBE1D9B3F4E03A,5076.173991808443
tornado DF7AA16E1A6037C5FCBB4DED4F3A6CD262CA3799,5071.118462507876
RedVenera 7E89EEEE0B256C92BC8EA5C20E1061048382A6AE,5070.3935885318215
torex 7ACB2A855A0E5EDAF68097AE277113B8EDA9A0BB,5063.2894612476375
Unnamed 520AD8D6FD09CF4B8CB456BFBD2BF1F1DF8EAA45,5060.678796471329
Theoden 5262556D44A7F2434990FDE1AE7973C67DF49E58,5060.678638941398
NeelTorRelayB BE77EA38BA4FFB99FCEF0902D4D06A0BEEBDB477,5060.046235034657
holl 07DD4F0E6D2C7A58937F5C2760DA19EE9BE8CA80,5057.661783238816
MidgarSector7 8BAFFAA25FA37A692869E522F5E4C80B37AFED90,5052.645163831127
snap277 5A948DEB06094F2FB33D34E7A81C0F14E7C96A9B,5050.712744171392
Infiltrator 61E5825D2CEB664921E4BF3606127998055B9E90,5046.291587901702
Arav CEF2FD0E1973EA04D1444DDAEFF1B0BC3C0C39B1,5042.092391304348
camouflage A1B16EA72C5DF23346B3816581A30937B5EAFC93,5041.517879647133
OnionRaspberrySoup 3CEA56B817455E13C4B063E7D3E7726C286F7C9B,5028.299779458097
MrX B5831845F631C3E053B12D4714332E930219A014,5028.034420289855
Unnamed F452C2FDE7F18248BB9048E83A1E7F4D86582537,5027.234640831759
happyLittleTree 3AB334331819AC0BA1A8AFE002D4321672109CAC,5022.892800882169
wyxtpthllRelay 88978DE07116A7AC44315D242E167F60CF8928F9,5014.778276622557
Unnamed C11AD42A04ECAAA39882A6314224AF5E3847AA31,5014.676748582231
atomator 2BCDDD2006A6000B8D5F6D63C7D6D200E43F8B1B,5010.722668557026
Assange022us 60CEF19D5293C6626C1AE00033A2BA7DE991F0E1,5009.62618147448
Unnamed 2C4586299B9BAFE15AE1B2F7D3A54933A8318518,5009.0937303087585
avdjusko 0DD04EF0B081BBFDE3082D4ECC8A63FD0022FCAF,5008.358616887209
PsyloNet 5F5A59E3ECB0987407D916ABBDE60613F83EA1E9,5006.816241335854
Unnamed C94D13F6E4D63C7BCA27011E27DF704D19CC9C58,5002.655797101449
MidgarSector5 EAF639CC9B126F1775F9D66FCC46DBCAF2485BFB,4994.467155009453
livefreeordie 2C7C1F00F34C205EAFED1AA6EBA9EFD26B73D07B,4983.587901701323
sereya 40850AA955BC184B617F12C1CAC4414AA3218054,4982.660365469439
wien 06E72526BBE040C51C5ADFBAA07ADD9AEB5E1FA1,4981.3201795841205
Unnamed 31E2CEB1E5310863296E5D37B24349DA42C039CA,4971.184231253938
PhantomNew 466B7476CC93AC056B83F69D84BF4467B7462D7B,4970.93218336484
dune 383EBB4A99479DF9CD8BE5724E09B964F098E1BD,4968.701953371141
Unnamed BA694B8BDADA0A52D00E2FAE8A002CFD394A9A0C,4966.130828607435
loxodonta 427DEDAA28D39672F3D9B7714170C724634671F3,4965.615311909263
mordel 4780749994B23557F74586BA128B4DC01A546676,4958.9759766855705
novalue 6D34EDEE823AEC249281A739E3A2ACB5C7EAC335,4958.680529300567
21b 7D31D5118D47BF86C550ABB79EDDE865EC31B67F,4951.18029300567
shelob 812D17F974F2CCD7AAE585A879783C2EF96687DE,4950.827347195967
elc4 6742B34E735C0DDD67B90920EF28819738B63EC0,4948.598141146818
smell B4D94B089F2473AB10811CE60131DE7DAD28D2B8,4943.045132325142
sendlingertor 61EE4C7BD80EB4C9C8B29D5E937044160E4A6F37,4938.873030875868
Unnamed BCE0FDE68117375BF37408E761CB9BDE2613800B,4934.5230781348455
fairtorrelay FCC6551FFE02520125242F30C7811FCD3DA7244E,4931.026622558286
torcz AC271E73305A09D72B9025A28BF78EDC333DC852,4930.31765910523
Unnamed 52C9587FA613C01138135DA3DF3E5D725752462E,4929.68131695022
minty003 6919A8656F85830ED5778FE3FDD522F3F18FFF6F,4927.4126496534345
alxu2 A66E5782FE6097D2824044466776FE912AEFD85B,4925.205734089477
mj1 6FB20BB05A841CDDB308E85A4D117FCFC911F5EA,4920.14343100189
kraghtorn 1DC17C4A52A458B5C8B1E79157F8665696210E10,4918.73802772527
ViDiBox 3A8836B2549C55BD62B2137D14B743EEA4EC0444,4915.06458727158
Nightfly D7A6EC01D07B1CBAEB6C7442F233E11EF035CDF1,4912.60688405797
jpltorrelay 4F78FD43EC5E8632AD5DB6D0B24FBF59FEB97B3B,4911.241965973535
Airlock 54283994E43EDBA6989A2BC64C417E33150FC9A5,4906.064114681789
gnosis C5D91B75D9B991FB53C41AB694D97C961D37B5AB,4904.396424070573
Dartagnan E1BACF59DC8E591F77F9ABFBFA674BFD6DE383FF,4901.308994959042
Unnamed 516034FF15C96CE841ECCD876EF604802AA5C650,4898.971644612476
Unnamed D628832091562BD6F28E94DCB56EC3E5B10DC1C6,4898.888390044109
Unnamed F08A525ACA965CF6A55F0587BF4B7373D98B954E,4898.708333333333
myrelay 7A4C296A01FADA0BC5DE4DA743EEED1682829496,4897.171313799622
SweetRelay 66697AD93644A94BD56EBC7FD681E4AF1ABA32A2,4896.509451795841
weiner 807EA64A761D1A1FE3CBD3EAD432283C9A0D523C,4887.49527410208
SwissLove2 5D716DBBCD8D52E054E29659CCA2A7571832D7AB,4886.487712665406
WolfsDen DAEF8B8B799C711A86350FDC4337B2B3A75B97C9,4885.89224952741
Assange020ca 1C3C4AEF036D1202EEC623228EBA5FB71931E2A3,4884.644927536231
snap277 5F5D50C9AEC7FF15B461E2742458D7F70EAEA40E,4883.235113421551
Unnamed 651FBC7D8C75C86CF9609E8B572DB7715E3FE1DA,4880.455419029616
labRelay CD48A50E47E2D7736B4DD5078E316AD31860F69B,4878.818289224953
konstant CCD8C2F93865BD759051A52A9FFEC240D79CF6F3,4865.8753938248265
ikhebeenbootrelay DBED0F7418CFE5F20E9ECC4A4540D315D023AD7B,4864.953922495274
Jorropo 46BC57CFDC91DE75CBDA7D264A1FD4684A048B5C,4859.24527410208
gongshow 3CBC541F2A763ADD7BF742919229251E2C065E4E,4858.1381537492125
Unnamed 40DD356E8F3C53FA9251B561CF956302791AAFF5,4849.823487712665
Unnamed 2508698CEE27AEE60E2FD25AFDA4E22ABF453D2A,4848.738815374922
NerdyBloke A96F10828F5D3BA42AC8927F036DEBD994EF04BF,4847.188720856962
TeleMishka002 121ECC8A7BD881823DAEA3C0858D51FDF19B1990,4846.990154379332
Unnamed E03E581AA42A211F69DC63608B1980F10AE52C26,4844.286310649023
Unnamed FCD08A31A1804F4F8E4FED3B0578C65E7530F674,4843.279536862004
atoraphobia 9E43E7D22776AD4534865C9517A5B8962BD39B5D,4843.210144927536
Aerodynamik03 484A10BA2B8D48A5F0216674C8DD50EF27BC32F3,4840.341446124765
Unnamed 5E8E3580ADAED864438FF9730692312398E6F175,4839.162177063642
1505192200300605 C67C33C76CDC33DD72FAA77535B48D7E96C006D2,4834.229678638942
Unnamed A3BD1BE9B01828AC8CDB5D25D39EDA43E20AB677,4830.70990863264
affectiosocietatis 5C9A66F40A63D9C8DF9700E6DF9E1FD47D8AD317,4830.67336168872
T0rR3l4y F59A3032A7AE637687E99437CA6DA81D3587A0EC,4829.219202898551
MegaRobotMecha 90C1BC10DF081A01D50E382D7271955E01FCF6C9,4827.213768115942
Unnamed 5D777C6D6D3DAADFEF190218F25A917A682C408B,4825.264807813485
snap277 5BF629174AC6948CA99E7D90777AD3701BEEF08F,4822.866808443603
Supergrundrecht 41F07731207742860D43AC426FBAE2F3947BD1CA,4817.7331442974155
ServerForge1 2F4C603CCBBCA287B04ECAB0EB0EEC9DFCA9CED9,4812.009136735979
OsamaBinError 98DBFA6DC7F4013566D09E3DDC6F6CAF510E7FD6,4811.528040327663
Unnamed DD5DA21CC5036533AE2010DE2C7E72BE2CDF9C5E,4811.372321991178
AutonomyCube A5AF5D1904550DD27B1C50872D9496C73D916AEE,4811.09538437303
Unnamed C70A3CB392B8054E8A441F0740530CC176BB0A4F,4810.194549464398
Torshow 58224E8E5344ECB0E6FFBB470C53F2C71DBE6341,4809.168872085696
yetiready 64FC9B3852BA7EC74E79BD4099D850C338009E77,4803.892249527411
wilfong 8118F4C0E60C84A453ACCD1641F3A7328CBE6280,4800.791745431633
supermar10 BA6BF1DA434E4CE4576D0B419880FAA289DFBFB8,4800.780245746691
f095 E93E664D27E42A3B215241730A68C085E2BEC9D1,4799.080261499685
akira 9DC8B0282A8D3C45212167C454B503243BC93957,4798.462980466288
Torrr 96EA4E2C87D5B99713201CCA8B712D839FD76C59,4788.4588059231255
Unnamed B28B3C6D87FCA7E2C7EAFA65F6EB897E57819E80,4783.675803402647
endif D1B48623DF829DC00FB80D1EB53DA9337C5D68E9,4783.149338374292
Mellisa 848B1A050DC35FC898EB3FA562D826703944FC5B,4780.089083175803
mullbinde8 9B24B2149631167704362E07356A9E9BFC1F0F05,4773.029064272212
giant CF8FD4779EED75A0FB9DB8F33A27D510648E0B27,4768.498660995589
hacktheplanet A567FF5DC72A21A6B7120609E51E76C49517EF41,4767.005828607435
agate CD98A4B9F50D189177D4F8839FFA729B525DF121,4765.885160680528
Unnamed 4C3C7CE4AA913F3EBB2FBFD043FA2D81A05AA619,4762.47377126654
Unnamed CC9FE3508A4194A859E3FC03E0B9B79330295A20,4756.2967076244495
3zpzl3mnsqzy D39F66DE4910D3AE1C3415E4501219D3B99E184E,4756.265910522999
Unnamed 7679B57C2167C7DF72D7389A24DF88A97729FC24,4749.074117832389
NikitaEclair 919680B79198AE4D80A06999A93EBC909AD4DDDC,4746.569391934468
Atchoum BFCB77C1B8B91CD6A72C6E1DBDB61604E921E4BC,4745.6054662885945
1chandotus 7DB8443AE29FBC450D34E55FA914F42BF929EE49,4745.137051039698
justanothertorrelay 669E5034B6DE2E2C7CFBCF9EAC8D9F5A47757996,4742.900441083806
Assange021us 22658368E5AA075AEAACC19075ADC19670A77165,4742.388626339004
jceaonline AAFF4A997543DB0D881F4F11638485B7D471FECE,4741.510554505356
guitti E3500E2C9F6B87085056893C4279AEA0B3F37782,4739.639335223691
NoNameRelay 2D90AE75332C84D01ADB2F80B334437F9440DA07,4736.876969124132
steinpilz 7AA7FC80E3E0D32E929D2CC094EACF529C95264C,4734.459436042848
Unnamed 1322D90EA6EDA85B3A8566F2C04F2D8C5C7C1EF1,4733.139335223693
Unnamed 818848107A113D3442C37AD13F220E857B3914A5,4729.641068052931
anonymouseTheFirst 31BF869AED6A7455B8566B317555362BFC054D17,4727.08979206049
bitblaster 8070C037B6658AD6FA5078692876E7FE9A339E59,4724.702898550725
dc6jgk6 A6AA94B4007A0E2919B2DA8ECF2CFA3CA1761A13,4718.366887208569
RattyRelay C0CBBD17F848C8F9A49104A96DB498013B30F14F,4717.2704001260245
0x616e6f6e DE514E42528D4FB8B79804B561008B482B91D402,4716.29804662886
snap277 68C3466FDE7C406CC0B1CED58CAE7FFFB21B5B5A,4710.249842470069
heyheyhey F2CEC25EDAFEF728FFB12AC23315B83A49C7488F,4706.857356647763
Unnamed C188CD64929CD87C6A96FE9D058A9AB4AED21ACC,4701.070652173912
BriSSett 1DD8588E69CC0B9CC1F64889D66286FF6FA1D92D,4696.357829237555
berrendo EF1A9BE231A6C3AC94B9E2BFC86990B16C923A45,4695.494407687461
Alvesta B61C3426FBFCEE14CC1088D33423B73C026FC481,4695.045841209829
baryon 0095792CC00758F245795556C957C20A3FF7E1BE,4694.126023944549
Unnamed DBD915F96E467C1BFBC17E6B03688897FA25E449,4692.743383742912
Unnamed E0ECAEF0FCDD6805C1BBA0D085C415E1BDD9A2B0,4690.599952741021
Unnamed 4B05F4D62E83662D0AAB6C2B35338130326B71A2,4690.4950378071835
Unnamed 2E5B5397CDD7F02798F9713B2C3D85C3FEFBAFBE,4686.084908632641
Unnamed 5B25658E1C256CDF4CF6CF14BE5C6DF04FFC3BEE,4681.749448645242
gh0stx74 BC1DD6E5C753F1B946C04DFEF8BD3C9042067ECF,4680.516855702583
OrcaTor2 6BE7F7ECA531B541188F201E7ABFEF2B831FDCD2,4679.838846880907
Unnamed 3A209C005F58AF0BCDDEDC4423CFFD3AB3B826F5,4675.625236294896
Unnamed 8657358DD3076664A5989028CEB1A92F5F93C02A,4674.706758034025
relay 21B545EE09DA4EDEF399F8EE0A5CD93BDE9875C6,4669.523314429742
Unnamed 3947C9CA680EE8897FF5CAFD4B56BE912EBE17D4,4667.913516068053
NEWYORKNEWYORK2 6BB49BE8F5E20C3DA0776084833F7C9E4827F494,4663.5629332073095
ManInABlueBox 39DF2E6803720BC0750FA69872A3E3F432108BA0,4661.960144927536
tdideditheconfig42 F52B8C77AC5885566C06E5ADB33A5A09C5E8B534,4660.620589161941
SouthernFreedom 2305337D388CEAB581ED3B9308E26EED4F8A30F0,4657.158475110271
NamsanTor 4E5868CC28C466E2C97DEF362E7990A1A336C4D3,4650.589634530561
hamburgo 712B0AADB1B78D540117C0558AA2BB22AEA03FB2,4642.916902961564
Unnamed 793FB3AA63B5EFA9E86E33D6E3D460D2961E1752,4641.174700693132
Andrewlev78 E71ABF16AC4FA520B24EC4EF3681989C8FF2BF07,4639.990784499055
habo01 7B0A78758D4C55995E3A2F1977702FFAC68A8506,4639.353260869565
motor BBBBBAD453263D786EC34AB68A06214288910345,4635.49322621298
king BE4BBC8B65318490C23C985326BD60C1C13FBDF4,4635.00015752993
RumAppointment ED8D4E97453D7510A934B4FECFDAB35104FD7CAE,4627.969517958411
spe 27EE4854D03F81FAEA3884A44303BE00DEEEE555,4620.841288594833
snap277 06A5CCE46489C195FC969A14C98F9FF2955276FB,4611.677536231883
NineX 74AC10CA94E400BA4D69E397562597CA04FC5352,4607.271739130435
TeutatesTOR 590BA20A5853BF1B76F7CD066501FEBBA772C95F,4606.274968494014
pluto BD020D8EDB355C537199420AAF2649FA04536C9A,4604.77638626339
Anabelle 4ED03981B9067BCC08A565362DE6D3A1B3D58259,4600.879489603025
Unnamed 44F75ADF5153402807B7D2E5844B6BC8D5025079,4596.838846880907
SanitaryLandslide 064D3C4CC1B854839B0979FE1C2F05ABAB7F9D68,4591.493935097669
Marx BCB6AC303A69A7E87BB2D6F3F13A0C0F0A6C938E,4585.392170762445
catmeme5 9A48EC8AAFB2E8C9E20408596383DB74F1196747,4584.428638941399
Iletaitunefois 76F0C68CB1529E5D460D1B7F89621FB2F24E1EEB,4582.272290485193
Unnamed 1865493DEBAB95CE4E57C4C7B9E8C5075566BD0D,4581.454631379963
giesskanne 72270EB58EDEBE727AA29E67417628DBCE889FAE,4578.7857592942655
julianSMN E4E27D80236B421FAEA25797495B57E36FF9F7C2,4576.06442974165
Tordom 32A43B0C153C2298FDBD24A3B298DA9368DC73B8,4565.914067422809
MonsterEdgeRangers 44496B18C68356AF3A58ACAD835429C37B9432ED,4561.806001890358
snap277 6F09563A6DDEA36564B7CCBC448198ADE5F13B18,4554.515674228103
Torroncino 912709C7F560CC3E9FE9604B58D598B1BFAED8C7,4548.391776937619
TheCaveRelay 76F6698A624DD1762A5CACC832460EC9E8A34774,4545.337744171393
TeivosRelay 12F8E58310CF07EB3F2E9AAD6F78BCD5065D3930,4543.520006301197
xmmswap 62ABC3D1B0D5DE48DE4B8AF5E76D5AA8F535CCDF,4540.073724007561
Unnamed D2AA8968EF79E9F45F6E4C14133E18CC0241E5B4,4537.359798361689
Ichotolot60 1AE039EE0B11DB79E4B4B29CBA9F752864A0259E,4537.279615626969
OurHelperForU 5B87B39C84B808D3A6F6FC934899C1180A8577F6,4533.71888783869
rockhopper 459A11F6EE8F0BE2F08F72E155B85EABF5E54A3B,4530.482908002519
spacegirl 30A7535B3F6606943905F0AAF7010423626D28B3,4529.162964713295
Ratini F095B278D58DE99C19A07A248A41FFAC07F46EA5,4525.2522841839955
Unnamed CDD1DCD84C394FB97EFF29077F2F017D1B462313,4524.590737240076
Unnamed F742FC668AE3FEEE478971DCA08B9EB4614AE641,4512.786389413989
snap277 7251032F9417C026BC7595601F8B737771275B64,4511.314981096409
thanosdidnowrong 906A42DD880A2CBEDD52F3F28FE9F942A865F715,4509.798991808444
Unnamed B7E2EBFBE4462FC908E48007517C53ED0FF752B2,4508.68690926276
Torrot01 58BC63142C881F88D08E071DEB63DBA09DE62141,4505.868698802772
zwewwlUA2 E68CC9C2E262E01C4C71C8F66F07517B0AB5E245,4498.652264492754
squarestation 2A85FDA1FD46CC8CB61F043420DD2F5F1319EA9D,4491.220305608064
Unnamed A1DEB529DE86E7CABC3212778374933D68FB7F2F,4487.430765595463
snap277 A9DA3B7E9BF65C30005E3605188F997C08F10D4D,4487.358459357278
TorHammerNefer 27C5512E7C273A7C007AD39A258F2E0C72D6352F,4485.8690926275995
Manureva 225A8EA367DF3073433E0A845DDDA26D2357E4C6,4478.75441083806
MightyMasturbator B94E39454D8EB7E6DC7C8E39F8C8B8DCCA0033CB,4474.4705419029615
Unnamed E9B340209A2B2726EC45AD74E65CEB7DC11DCF26,4471.355229993699
snap277 8BC6D388C2768F6BB99FB15C12EA4401D78AC675,4471.029851921864
shadowlink 700A9BECB3735F4DA88F11CC7DBE13866522A695,4470.374921235035
snap277 91DADB46E465DE4F8AD41BC5CB739891421A465F,4468.004410838059
reallylittleserver 369AE88A26867C5A55F11CC3FD9006BDDCC8CB84,4464.106096408318
Rhea 32828476F4F84E15C42B4C360A5CD8DE4C3C2BE7,4463.553717706364
Unnamed C9B9D95E9D7551D469283F23A4964776BBACB8A4,4463.438405797101
2degrees 8F7AF563302B14E0A38784E6D96D995D16C80697,4457.631695022054
Unnamed E7757957BB2C97E16FB814EDEFA02018C84AF83E,4454.875000000001
Unnamed 397FE3841AD4F1FBAD059503EA3708E690A43C5A,4452.760003150598
VSIFenterprise 3C080A867721B4BE11F3BFEB25C662E263E46E56,4452.53906742281
Unnamed 3E099ECD81D8593D300C91C8F2ABDDDEEF83C0D6,4446.637129804663
18cd7354bd014e9e96 DE2E06FE67EAC9DD772ECB85A1FC3E037F1DAA11,4440.942028985507
thoughtcrime01 2715B8C9FA7789751FA506EF5EA3D8BD61AA7D24,4438.957151858854
Tortue E8ED405E47A477D92D9EFB201FADF28FF7FBAF5D,4436.270636420921
torproxy04 1B8FAEDFD428C546A9DCC9EC15E13C0550222D44,4433.401307498425
prentace 3F922C8CDED5ACE1816129143B815031B3C0E7E5,4430.684782608695
Unnamed C06CDD1E28A3F3B7ACB8C47BD9E20289F2E1CE00,4428.311200378071
snap278 B7AA33E7F848DACE37DFA6F54AC8AA3484EE9E68,4425.701953371141
SimonBolivar 69ECFB731C2B0AA7B4D8746EF3504ADCB1F0A556,4423.957309388785
jonsiii FAE617A81A036171DD8E225A8D1558F9A573788E,4418.259688090738
farroni 425E358E94FB53E7F11AF2D9AB60DE25F534BA1A,4417.351370510397
RichBoy03 56187DB1AB2DB884063589230B572892726328CB,4405.131931316951
moses D0E1962B2460BA54D81E1426300D09720E6D43EB,4400.833412098298
Unnamed E7892A76581D6BE3C34080BF47B39710C6D4044F,4400.750866414618
Unnamed 1658D9FD254099FFAAA02C223EC912862601E160,4397.251260239446
Unnamed 356B94BAD3096790E409790898144A4030AC225C,4394.877678008821
Anankke 0990E0F4F2C127BDDA9B6726400FAC077F6C83B0,4392.20163831128
rixlv AA359D2D59C4C0BFFB9FEA6CCDE30B9E6EEBBE8B,4389.776858853182
rohtidanoshis 8056080EE822B5CA1A8FFF52B7242A82C5E42FBB,4379.967391304349
toraway 165A4E8431369F246F74BF83EEB515B4B1D234C7,4379.019218651543
just746436456 1A52E1EA95EA1C05E6A3B643AA9AC1E87FC796F3,4376.748188405798
Unnamed 62F77AA53B41D57A8C6FF92D65E2B5ED69813578,4369.801748582231
Unnamed 05BEC77F40DEC72C57CBCD3DD30439E859B8E52B,4368.746298046628
Unnamed E894EBEC57199DF17FDBCB98F11DD95C16A96A9C,4368.57120352867
Unnamed CFB182B80CEE66BC701CA12076E3721FA840B9A8,4365.933364839319
Unnamed CADB1E8111C58A5767D3E141113E9339C7D423FB,4361.051354757403
Bastard C2EE40EE8451F27C2357E8B1EA1E8E6F642273EB,4352.337035286705
KaaTorRelay C46E672994B5319273714C2BAE07411CB4EF5A1F,4348.471408317581
makhno 0BBEE90C814F9DFD2135890CA20FCD37C695BA64,4344.31915563957
lpcomsat1 112E1942FA331577CFA1400AF4F499DDD25CF98B,4337.987397605546
TorZabehlice 3D5D6178C44537E3692853B344385F6572A55767,4337.297180214241
Unnamed 5D06ED2C577704CD7C37861933960F5C9202B93A,4331.8147448015125
mytornode A297123D33E943A2B65694ADC314D804B40296CD,4318.506301197226
torayne 80812E3B380D6D9A6E81C7E1D227F363E6CB5FE4,4314.9425015753
biggie 2076359FC3BEB6AB4D0F26C5419712A30CDE85D0,4312.352000630119
Codeby 06876EDA8550F965FF93E5AA7C38C93488EB4EE8,4312.283711405168
