fingerprint,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
roTor AA616315BA97729EA47DAD8718FA59269C7229E7,2100,2070,2070,1990,1990,1700,1700,1700,1700,1700,2000,2000,1940,2000,1940,1640,1640,1640,1700,1600,1600,1600,1600
robcook F815D2A720C97F6E1BCA4C9A36C64CAD4DC2FAEA,394,320,394,320,320,320,320,320,320,320,320,320,320,394,320,320,320,320,320,320,320,320,320
robotventures E3264B98742B8088BDE9DD60C27A039820136332,550,539,550,539,539,539,539,539,539,539,539,539,550,642,642,550,642,550,550,550,642,550,550
rochusberg C2938CA380E12D3C71F3814396F12D495A97C5D8,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,889,889,889,867,867,867,867,867
rockhopper 459A11F6EE8F0BE2F08F72E155B85EABF5E54A3B,220,214,220,214,214,214,214,220,220,220,220,220,220,290,290,240,290,240,220,220,220,220,220
rofltor01 8101421BEFCCF4C271D5483C5AABCAAD245BBB9D,22000,19000,23000,19000,19000,19000,19000,19000,19000,19000,19000,18000,18000,25000,25000,18000,25000,18000,18000,18000,25000,18000,18000
rofltor02 41A3C16269C7B63DB6EB741DBDDB4E1F586B1592,6800,6620,6800,6560,6540,6530,5800,5800,5800,5800,5800,5800,5800,6550,6560,5600,6620,5600,5600,5600,7620,5600,5600
rofltor03 D76110E770FB5F6D09CB801D6379C33A1A6C0CC3,9960,9990,9980,9970,9950,13700,13700,13700,13700,13700,13700,13800,13800,13800,13900,13900,14000,14100,14100,14300,14300,14500,14500
rofltor04 706A7674A217BA905FE677E82236B7B968A23DB7,16000,13000,14400,13000,13000,13700,13700,13600,13700,13700,13000,13000,13000,13800,13800,13000,13900,13000,13000,13000,14000,13000,9100
rofltor05 A7C5B40EC0FB5175E884075DDC87531D353F679C,24000,22900,24000,22700,22600,22600,22600,22600,22500,24000,24000,24000,24000,24000,24000,24000,24800,24900,24900,25000,25100,25000,25000
rofltor06 F741E5124CB12700DA946B78C9B2DD175D6CD2A1,32800,31000,32800,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,35300,35300,31000,35600,32000,32000,37000,39000,33600,33600
rofltor07 15BE17C99FACE24470D40AF782D6A9C692AB36D6,15800,15900,15800,15900,15900,15800,17000,19000,19000,19000,19000,17000,17000,18600,18700,17000,18800,17000,17000,17000,19000,17000,17000
rofltor08 04E3B5925EB5F66C6EC810A3D7702E0CA3F9D5E7,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300
rofltor09 90A5D1355C4B5840E950EB61E673863A6AE3ACA1,14200,14000,14200,14000,14000,14000,14000,14000,14000,14000,14000,13300,13300,13000,13000,13000,13000,13000,13000,13000,13000,13100,13100
rofltor10 3CB4193EF4E239FCEDC4DC43468E0B0D6B67ACC3,17000,13900,16000,13800,16000,15900,15000,15000,15000,15000,15000,15000,15000,15700,15700,15000,15800,14000,14000,14000,14000,14000,14000
rogemedic 2D82EF77EB07AF2B3B1BC140AAB5278E3963D64E,6960,6960,6950,6920,6900,6870,6840,6830,6800,6790,6790,6800,6800,6790,6930,6940,6980,7000,7050,7100,7140,7210,7210
rohtidanoshis 8056080EE822B5CA1A8FFF52B7242A82C5E42FBB,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
rollingrecent DCB5A6BF7EC2D8277459E288115706286C4B9C86,62,62,62,62,62,62,62,62,62,62,62,62,73,73,73,73,73,73,73,73,73,73,73
rolypony B1E34EA2AC156AAAA0A1BE2E4F2A38A728891062,60400,60400,60400,60400,60400,60400,60400,60400,60400,50900,50900,50900,8610,8610,8590,8590,8590,8590,8590,8590,8590,8590,8590
romanticdarwin 63E3AE9FEE0FBC07E30F1D89267EE38DE2FE7083,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
romero F4D3FBD1E4918978D1D13604798CECB5EE5C9188,3760,3520,3570,3500,3500,3500,3500,4130,4110,4110,4110,4110,4110,4600,4600,4100,4600,3670,3680,3690,4160,4000,4000
rortor1 8FF24DC61EA335CAFDD5699A937AD96D594E5904,3570,3570,3300,3290,3290,3280,3270,3270,3250,2900,2900,2910,2920,2920,2920,2930,2940,2960,2970,2970,2990,3000,3010
rortor2 F004C51B7C3136D7DFC20469AA5329B8372A263A,2400,2400,2400,2400,2400,2400,2500,2200,2200,2200,2200,2000,2000,2000,2200,2200,2200,2200,2200,2200,2200,2200,2000
rortor3 8D62C3DC2AADE43324329A5F5FFD97710234DD0B,490,410,490,410,410,410,410,410,410,410,410,410,410,490,490,410,448,410,410,410,490,448,448
rortor6 1408DA5C310FEECE76E7CF88FB68ECB28B22D4DC,534,534,534,534,534,534,546,546,546,546,546,546,546,546,546,510,546,510,510,510,510,510,510
rosalito ACBC80908C1674F5F4D6F8CD1EA7A245851E4922,1010,890,1010,890,890,890,890,890,890,890,890,890,890,938,938,890,938,890,890,938,938,938,938
rosskemp 81E18725397D620DA548ABBE24D9CD263DEF2FDC,4710,3560,4710,3560,3560,3560,3560,3560,3560,3560,3560,3560,3560,9910,9910,5890,9910,5890,5290,5290,9910,5290,5290
rotor25 00342C0E155D4542E55391788B2D779F14578DEB,3000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3200,3200,3200,3200,3200,3200,3840,3400,3300,3300,3300,3300,3300
rotorstator CDDEC3CC4B0FD5054C99B2D2843DE8B609A4CABA,4170,4170,4170,4170,3910,3910,3910,3910,3910,2610,2610,2610,2610,2610,2610,3910,3910,3910,3910,3910,3910,3910,3910
roubaix D27D76E827E92997AC6BCB3E87FF6E61EC070994,361,230,361,230,230,310,310,300,300,300,300,300,300,361,361,300,361,300,300,300,256,256,256
rouleau 92E82B6D71C8073C748BA74E818C478B4B5C793B,89,100,117,100,100,100,100,100,100,100,100,100,82,82,82,82,82,82,82,82,82,82,82
roznoqqe BFE4B72D8C4EDDBBA0CBD95F540262C434455FE0,54,44,54,44,44,44,44,44,44,44,44,44,44,46,46,44,46,44,44,46,52,46,46
rs1 943494B38CF74FBDD31D26D92D66D53582454E2B,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,5,6,5,5
rspn1 4EC778981DCB09705E834C08F2A35B3B2ADEF512,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,25000,25000,25100,25100,25000,25300,23800,23800,23900,24000,24100,24100
rtkNetService 8D93248D77BB152C3D14F6D634166496EEE04767,6430,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930,5930
rubricatus 413317EDE5FA882318F47B8752531A726D7BEF08,210,180,291,210,210,210,210,210,210,210,210,210,180,210,170,170,210,180,180,180,210,180,180
rucola C8AE26D4819504D0157AD4C5DE7D5A0A7E190D10,110000,97000,110000,98000,98000,98000,98000,98000,110000,110000,110000,110000,110000,117000,110000,98000,110000,98000,98000,98000,102000,102000,102000
run120895 787E38A33969A3C8C9A3B11198EBE5A2BC4C9F93,198,130,198,170,170,170,170,170,170,170,170,170,170,174,174,130,130,130,130,130,130,130,130
runesandrelics 46F9FB943917858F618F2648595DEACD931D4400,88500,86000,86000,85000,88500,87900,87900,87900,87900,86000,86000,86000,83000,86000,86000,83000,86000,83000,83000,83000,86000,83000,83000
runninglizard F2ED5032B52021E7BADBBB82E6594F1A872FFD09,2950,2800,2950,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2880,2880,2800,2900,2800,2800,2800,2950,2800,2800
rwxrwxrwx 510C9D1B8050430C2FF5618A186859E2ED856071,58,48,58,48,48,48,48,48,48,48,48,48,48,59,59,48,59,48,48,48,59,43,43
ry4an 039003C320D9980E0A740F107A1A9C13C99C5FE3,1140,940,1140,940,900,900,900,900,900,900,983,983,983,983,983,983,983,983,983,983,830,830,830
ryanfragdev 1B6B37BAE2607E2B6C81685A23556EB7CFB9961C,575,550,816,550,550,550,550,550,550,550,550,550,550,598,598,550,598,550,510,510,550,539,539
rymndbjcyirjoytu CE49F9329BF118A1C1D42015375AAD29844F9307,70,58,70,58,58,58,58,58,58,58,58,58,58,65,65,58,65,58,58,58,65,58,58
s 155130216FB01F33C1F77C1AED957F6237D46CD5,20,42,20,42,42,42,42,42,42,42,42,42,42,20,20,42,20,42,42,42,20,42,42
s2chrgrde 7494CB6B5C82725BAFB6C1084DC0A1BE76591B51,10100,8500,8740,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,10500,10500,8500,10500,8500,8500,8500,9510,8500,7820
s4nine 4DE69C1D23EDB784CF1DABB9D602AD22767A7F15,1490,890,1490,890,890,890,890,890,890,890,890,890,890,1430,1430,890,1430,890,890,880,1430,880,880
s6tor 7A601F5E94DB8F365EFDEBC37101430CD9CD55FE,1020,1020,1020,1020,1200,1200,1200,1200,1200,1200,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
sFtor4 68D2ABD936233A569E2B46D6228816149A16B4FA,13000,12000,13000,12000,9430,9420,9410,9400,9370,9390,9390,10000,10000,13000,13000,10000,13000,10000,10000,10000,13000,9900,11000
sTORch D56A98D38FC3C75E0347EEF3DD9C12749AF7C7C5,93000,93000,100000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,97000,97000,92000,95500,92000,92000,92000,97000,92000,92000
sabaroff DCEA2A6D8034E164A4FFDD8AFF997E2F6FB2ECF8,5230,4600,5210,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,5140,5150,4600,4920,4940,4970,4990,5010,5000,4700
saberrider2008 D8733048FC8EC9102466AD8F3098622BF1BF71FD,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,104,88,88
sabotage 74C0C2705DB1192C03F19F7CD1BB234843B1A81F,78000,76100,77000,77000,77000,77000,77000,77000,77000,77000,77000,76100,76100,77000,77000,76100,77000,76700,76700,76700,77000,76700,76700
sagfreundtrittein 3033FD18BBD658C5ECE926FB17D2269BFE337358,53000,51200,53000,50900,50700,51000,51000,51000,51000,51000,51000,51000,51000,54100,54100,43000,51000,43000,43000,43000,46500,43000,43000
sakura B20FA6C1B2B0F7548EC8434A46F3611700C057BD,91,79,91,77,77,77,77,77,77,77,77,77,77,101,101,77,101,77,77,77,101,77,77
salus 81784560C613C5F81B3C27B68A234E1A0C42A981,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
sanchez F959CBDE3403ED478355F6281B96D476684F416C,250,319,319,319,267,267,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
sandman1 7B57933E29D520471D7E67AB48B06B62832828F9,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16300,18000,16500,16500
santaclaus 9C962AEF978496612C521D09632E59ED055D53ED,2360,2000,2350,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2320,2330,2000,2350,2000,2000,2000,3070,2000,2000
sanyalnetcloudvps2 6CFA4D9CFA09B0633A150F16DEC2D055ED243535,53,41,53,41,45,45,45,45,45,45,45,45,45,55,55,45,55,45,45,45,55,45,45
sarahmanning B872BA6804C8C6E140AE1897B44CF32B42FD2397,86800,87100,94000,91000,91000,91000,91000,93000,92000,91000,91000,91000,91000,92000,92000,91000,92000,92000,93000,93000,94000,92000,92000
sasoom 26C43FB44ACAAEDB7A4F7F1F1F4EC9305B878513,14,11,14,11,12,12,12,12,12,12,12,12,12,13,13,10,10,10,10,10,10,10,10
satanicGingerRelay C574969F7776F5734CF665F1EC34561A6AF5BE2C,54200,53000,54800,53000,53000,53000,53000,52000,53000,53000,53000,53000,53000,54100,54200,53000,54600,53000,53000,55200,59300,55900,55900
sauronkingofmortor 2D8AFA912E2B8623BB2CDACD19332209D524D1A3,16100,16100,21000,16000,16000,17000,15800,15900,15800,15800,15800,15800,15800,21400,21400,18000,21600,18000,18000,18000,21900,18000,18000
sauvonslaplanete 57B41F4F5F8B93737EA779BB8C97D136F39B4DA5,21600,20000,21500,20000,20000,20000,20000,20000,20000,20000,20000,22000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
savanna 30D457317789E20449CBC12E02F5658FA23E0BEE,48000,43900,48000,43600,43500,43400,43400,43400,43200,43400,43500,43600,43700,48400,48400,43700,48800,43500,43700,43900,44400,44200,44200
scaledtornode AECF1E78CB116AD7105C88B1F08DBFD783E584B2,46600,44000,46500,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,53200,53300,43000,53700,43000,43000,43000,54600,43000,43000
scaletoer 9B3E7A0AD9A054984CC87E7CA9D5C117202D45D4,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,19000,22200,22200,19000,22400,19000,19000,19000,22800,19000,19000
scaletor 20462CBA5DA4C2D963567D17D0B7249718114A68,4700,2770,4700,2770,2770,2770,2770,2770,2770,2770,2770,2770,2770,3950,3950,2770,3950,2770,2770,2770,5190,2770,2770
scator CCF28BC8FB26C8C172DEE741702056914D2849BD,12600,10000,12600,12000,12000,10600,10600,12000,12000,12000,12000,12000,12000,12500,12500,12000,12600,12000,12000,12000,12700,12000,12000
scattystorrelay 71CA3DA87137DC8DB307FAD0B39C8401D6E3EF0E,300,240,300,240,240,240,240,240,230,230,230,230,230,240,240,230,240,240,240,240,240,240,240
schattenbahnhof1 5AC46D393C7E1FB0DF7F3424737239A27F9586C9,3800,3800,3800,3600,3600,3600,3600,3600,3600,3600,3600,3600,3500,3600,3600,3500,3500,3300,3310,3320,3500,3350,3350
schattenbahnhof2 CCCB01941013A05D2A9A3A5926C9011B427A1896,5400,4300,5400,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,5100,5100,4500,5100,4500,4500,4500,5100,4500,4500
schimkus E8C12DFDA3AEB6B4FC9005F7C7D407E6F78C9812,52,43,52,43,43,43,43,43,43,43,43,43,43,47,47,43,47,43,43,43,47,43,43
schkorski 1B8188170F0AD7998A7D04BD5CE9F6128B032C8E,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4200,4010,4040,4070,4090,4130,4130
schlafschaf 8275CE20C53D79EC51CA87292E7FC58F238F100C,1500,1260,1390,1260,1260,1260,1260,1260,1260,1350,1350,1350,1350,1400,1400,1400,1430,1400,1400,1400,1410,1100,1100
schlandtor01 FD709DBF3AF5DDE2812BCE5A5CA2FBB733DEF520,550,538,538,538,538,538,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,540,540
schlunzer 7088C7701F34A3020BD2A6645E78CF176A913171,8,8,10,8,8,8,8,8,8,8,8,8,8,10,10,8,10,8,8,8,10,8,8
schmaggofatz C080D1200C1D9D3E538EF777A4DC05C7DA77BFC4,1830,1910,1830,1900,1900,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
schmortor EA7642C6940BF6571267F068EF289B93BE82F169,650,624,650,618,618,618,618,618,618,618,618,618,618,650,650,618,764,650,650,650,764,650,650
schokomilch AC2BEDD0BAC72838EA7E6F113F856C4E8018ACDB,26000,23000,26000,23000,23000,23000,26000,26000,26000,26000,26000,24000,24000,26000,26000,24000,26000,24000,22800,22800,22800,22800,22800
schuehlein 32CB935282A0C4229828DD6CF748E97519D83F4E,31000,30800,34300,31000,34300,34300,34300,34300,35600,35600,35600,35600,35600,37000,37000,35600,37000,35600,30900,30900,37000,30900,30900
scooterman 714B9C938979C50A1EBCAFCE3A2B3C20B072AF6B,3200,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980,3980
scottsmith 1C55B5EBC6EE31CF1989E3ACD4DA4FB8B64BC231,1870,2100,2100,2100,2100,2100,2100,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1800,1800
scratchingnoises B8F7B162963287D2199D075BBAB2C4FB941BB390,6700,6700,6700,6700,6700,6600,6200,6200,6200,6100,6100,6100,6100,6100,6700,6600,6700,6600,6600,6600,6700,6600,6600
scratchy 4914F34D7A201B66D97ED0CEF4CF2CF81EB17E8D,582,520,582,520,470,470,470,470,430,430,430,430,430,430,430,430,430,430,430,430,458,458,458
scurra 56781CCC9F6D29FEA148799AB588429C893A473C,14300,14300,15000,14300,14300,12600,12600,12600,12600,12600,12600,12700,12700,15000,15000,14300,15000,14400,14400,13500,15000,13600,13600
seabreeze 35E93A587C3B65B0686569EE373E8BC0507F7E0D,20,17,20,17,17,17,17,17,17,17,17,17,17,18,18,17,18,17,17,17,18,17,17
seadog007 E81EE535A27130053FD7F8A77DB8780E90C48CB7,203,180,203,180,180,180,180,180,180,170,170,170,170,203,203,170,203,170,170,170,196,170,170
sebarmledrelay B7DB0645C48A2F023B35B506DF787DDAABA0FF93,2690,1700,2690,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,3180,3180,2150,3180,2150,2150,2150,2820,2150,2820
seegurke 26B59A4E90EF71294A44261067F2475A5DCEC6DA,560,480,560,480,480,480,480,480,480,480,480,480,480,498,498,480,498,480,480,480,498,480,480
seele 000A10D43011EA4928A35F610405F92B4433B4DC,11,10,11,10,10,10,10,10,10,10,10,10,10,13,13,10,11,10,10,10,11,10,10
sellerie 0D12D8E72DED99EE31BB0C57789352BED0CEEEFF,110000,108000,110000,102000,102000,108000,108000,108000,108000,102000,102000,102000,102000,108000,110000,108000,110000,108000,110000,110000,111000,101000,101000
sendlingertor 61EE4C7BD80EB4C9C8B29D5E937044160E4A6F37,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11
sennovakatido 138B95F9A10E8BEBA6B142ADAC7331765C61ACE4,15700,15000,15700,15000,15000,15000,15000,15000,15000,15000,15000,15000,14000,17800,17800,15000,17900,15000,15000,15000,16200,15000,15000
sentinel 310658C091C4985F2F34DD5A4AB528D21B79A290,1300,1300,1300,1300,1300,2440,2440,2440,2440,2440,2440,2440,2440,4050,4050,2440,4070,2440,2440,2440,4070,3580,3580
serana 1FE71D0F88FB895F79CE07AE2229785B120B1FB0,3140,3400,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3140,3000
sereya 40850AA955BC184B617F12C1CAC4414AA3218054,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
serpent 3E3AFAF9EEE5D85F1EED644A76CDFD73F7891E7A,37,30,37,30,30,30,30,30,30,30,30,30,30,33,33,30,33,30,30,30,33,31,31
serpico 58A7199712C0E52B3C5F2F8E8B27B5A62BE58BC8,12100,11800,16100,12100,12000,12000,12000,12000,12000,12000,12000,12000,12000,15700,15700,12000,13200,12000,12000,12000,13400,12000,12000
serv CFA7447C66A709932F038FEE6B028B84A6E676E8,5800,4200,5800,4190,4180,4170,4160,4160,4130,5100,5100,5100,5000,5200,5200,5100,5200,5100,5100,5100,5200,5000,5000
server001 365F393040AA2979DC01D102F5052CAD048F42F7,4900,4200,4900,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,6370,6390,4900,5300,5290,5030,5050,4430,3920,3920
servicenode01 AC717A01B8E3C00E7617EF65117A4E99C02DC7A0,2220,2200,2450,2200,2200,2200,2200,2200,2200,2200,2200,1900,1900,2010,2010,1900,2010,1900,1900,1900,2010,1900,1870
setsun 2AA5F598F9A1812F01CD99E3B59BB87362ED7438,35400,35000,35300,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,37700,37700,35000,35000,34900,34900,34900,35000,34900,34900
severalwdadwajunior 23736D2AE261E62A5FCF7555ABCA768AC7C7D376,1080,1080,1080,1080,1080,1080,1270,1270,1270,840,840,840,840,840,840,1000,1000,1000,1000,1000,1000,1090,1090
sexrobot 51C0ACFE82D5491640645F9544FA370203ACF1D6,2400,2390,2400,2390,2390,2400,2400,2400,2400,2400,2400,2400,2400,2660,2800,2400,2810,2400,2400,2400,2810,2400,2400
sexwarriorHQ 8C63F68259DC7FDA9E49B567E74D0C831FE183A9,20000,17600,20000,18800,20000,20000,20000,20000,20000,20000,20000,20000,20000,23000,23000,20000,20000,17000,17000,17000,21000,17000,17000
sexytiem 882698B2CA1C3CC8B34751478BFB90CE84C72F36,12,10,12,10,10,10,10,10,10,10,10,10,10,14,14,10,14,10,10,10,14,10,10
sgcexitnode 7955F7F40DF90E88EAE8679F9EEBDC66472922D7,304,304,304,304,271,271,323,323,323,323,323,323,323,464,464,323,464,323,323,323,464,323,323
sh0uld03 F37997F89070869A34C456A2F54577A3276AACB2,12600,11000,14800,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,14500,14500,10000,14600,10000,10000,10000,14800,10000,10000
shadowlink 700A9BECB3735F4DA88F11CC7DBE13866522A695,980,790,980,790,790,790,790,790,790,790,790,790,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
shallotandredwine 239A2E0F09B8FEA551727486519040598A022778,1020,1020,1020,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1220,1000,1000,1490,1000,1000
shawnthesheep 356FAB6EEAD538BA2124A7AE7FD55446794A3E89,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
sheepdip EC1FD607F27BA0023B48BEAA470E8CB267E023B1,96,96,109,98,98,99,99,99,99,99,99,86,86,109,86,83,93,83,83,83,93,82,82
sheikah CBD85D49F9C8BC2FCAB1255C7D196524FE926659,4190,4200,4200,4190,4190,4180,4170,4160,4140,4140,4140,4140,4140,4130,4130,4130,4140,4160,4160,4180,4190,4200,4200
shekhinah00 F14CD501D414CEA4595CF40ECF6E109332D6E0D7,952,710,952,710,710,710,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610
shelob 812D17F974F2CCD7AAE585A879783C2EF96687DE,12300,12000,12300,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11100,12000,11100,11100
shelob CC4C2CB58527EA1C6421330EF3EFE3344E0D4A9E,1930,1500,1500,1500,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880
shenanigans 263C8458DC5890949863C02196AFCE68E97BD7D2,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,45,45,43
shermbot5000 4ABFEABE809AEB91FF97F1412CD57CA3BF6CE4B7,2720,3290,2730,3260,3250,3250,3240,3240,3230,3240,3240,3250,3260,2770,2770,3260,2770,3300,3310,3320,2770,3350,3350
shhop D7082DB97E7F0481CBF4B88CA5F5683399E196A3,26900,24800,26900,24800,24800,24800,24800,24800,24800,23000,23000,23000,23000,26900,26900,21000,26900,21000,21000,21000,26900,21000,21000
shhovh 39F096961ED2576975C866D450373A9913AFDC92,14800,14900,14900,14900,14800,14800,11400,11400,11300,11300,11300,11300,11300,11300,12400,12400,12400,12500,12500,12500,12600,11400,11400
shiitake F1886AA4F489713F08673BCD6E3DA0E1C232E2E5,70300,70300,70300,70000,70500,70400,72100,72000,71700,83000,83000,83000,83000,73900,74000,74000,74300,74700,74700,74900,75200,75200,83000
shitbox 1B91B86B67317A63636FE38ABE6C4E701A2B1A99,35000,30000,34700,30000,30000,30000,30000,30000,28300,28300,28400,28500,28500,30000,34000,28700,34000,28900,29000,29200,34000,29500,29500
shokupanman566 7A5351801C60CD30039F3EF883BA2704D06D305A,41,32,41,32,32,32,32,32,32,32,32,32,32,34,34,32,34,32,32,34,34,34,34
shooop 5A54783F0E26A1CFAC0D2558D3C027E793E1738C,2580,2580,2580,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,4000,3660,2500,3660,2500,2500,2500,3660,2500,2500
showpen A18BF818557BD6C8A3546B157B7800B5F24A79A7,282,240,282,240,240,240,240,240,240,240,240,226,226,226,226,240,240,240,240,240,240,240,240
shrimpmaster FCCCECDC44273C67FB374200138464F38DDF39AC,6590,6600,6580,6560,6530,6510,6520,6510,6500,6630,6640,6660,6670,8500,8500,6670,8500,6990,7020,7050,7630,7100,6770
sichermannac 964400BD72F85E4EF3541DD8578E9131EA628DD8,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,210,210,210
sighif1relay1 A394591E880EB3610E09D240AB63988491844FB6,124,120,124,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,116,120,116,116
signorbusi 0F89912E6A4C4A8ACE43C58FF8B83CA299BFF74F,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000
